Time,Node,ID,Ax,Ay,Az,Gx,Gy,Gz,Activity
280.0,4,1,4.2,0.0,9.8,0.0,0.0,0.0,WALK
281.0,1,1,3.91,0.0,9.8,0.0,0.0,0.0,WALK
281.0,2,1,4.01,0.0,9.8,0.0,0.0,0.0,WALK
281.0,3,1,4.11,0.0,9.8,0.0,0.0,0.0,WALK
281.0,4,1,4.21,0.0,9.8,0.0,0.0,0.0,WALK
282.0,1,1,3.92,0.0,9.8,0.0,0.0,0.0,WALK
282.0,2,1,4.02,0.0,9.8,0.0,0.0,0.0,WALK
282.0,3,1,4.12,0.0,9.8,0.0,0.0,0.0,WALK
282.0,4,1,4.22,0.0,9.8,0.0,0.0,0.0,WALK
283.0,1,1,3.93,0.0,9.8,0.0,0.0,0.0,WALK
283.0,2,1,4.03,0.0,9.8,0.0,0.0,0.0,WALK
283.0,3,1,4.13,0.0,9.8,0.0,0.0,0.0,WALK
283.0,4,1,4.23,0.0,9.8,0.0,0.0,0.0,WALK
284.0,1,1,3.94,0.0,9.8,0.0,0.0,0.0,WALK
284.0,2,1,4.04,0.0,9.8,0.0,0.0,0.0,WALK
284.0,3,1,4.14,0.0,9.8,0.0,0.0,0.0,WALK
284.0,4,1,4.24,0.0,9.8,0.0,0.0,0.0,WALK
285.0,1,1,3.95,0.0,9.8,0.0,0.0,0.0,WALK
285.0,2,1,4.050000000000001,0.0,9.8,0.0,0.0,0.0,WALK
285.0,3,1,4.15,0.0,9.8,0.0,0.0,0.0,WALK
285.0,4,1,4.25,0.0,9.8,0.0,0.0,0.0,WALK
286.0,1,1,3.96,0.0,9.8,0.0,0.0,0.0,WALK
286.0,2,1,4.0600000000000005,0.0,9.8,0.0,0.0,0.0,WALK
286.0,3,1,4.16,0.0,9.8,0.0,0.0,0.0,WALK
286.0,4,1,4.26,0.0,9.8,0.0,0.0,0.0,WALK
287.0,1,1,3.97,0.0,9.8,0.0,0.0,0.0,WALK
287.0,2,1,4.07,0.0,9.8,0.0,0.0,0.0,WALK
287.0,3,1,4.17,0.0,9.8,0.0,0.0,0.0,WALK
287.0,4,1,4.27,0.0,9.8,0.0,0.0,0.0,WALK
288.0,1,1,3.98,0.0,9.8,0.0,0.0,0.0,WALK
288.0,2,1,4.08,0.0,9.8,0.0,0.0,0.0,WALK
288.0,3,1,4.18,0.0,9.8,0.0,0.0,0.0,WALK
288.0,4,1,4.279999999999999,0.0,9.8,0.0,0.0,0.0,WALK
289.0,1,1,3.99,0.0,9.8,0.0,0.0,0.0,WALK
289.0,2,1,4.09,0.0,9.8,0.0,0.0,0.0,WALK
289.0,3,1,4.19,0.0,9.8,0.0,0.0,0.0,WALK
289.0,4,1,4.29,0.0,9.8,0.0,0.0,0.0,WALK
290.0,1,1,4.0,0.0,9.8,0.0,0.0,0.0,WALK
290.0,2,1,4.1,0.0,9.8,0.0,0.0,0.0,WALK
290.0,3,1,4.2,0.0,9.8,0.0,0.0,0.0,WALK
290.0,4,1,4.3,0.0,9.8,0.0,0.0,0.0,WALK
291.0,1,1,4.01,0.0,9.8,0.0,0.0,0.0,WALK
291.0,2,1,4.11,0.0,9.8,0.0,0.0,0.0,WALK
291.0,3,1,4.21,0.0,9.8,0.0,0.0,0.0,WALK
291.0,4,1,4.3100000000000005,0.0,9.8,0.0,0.0,0.0,WALK
292.0,1,1,4.02,0.0,9.8,0.0,0.0,0.0,WALK
292.0,2,1,4.12,0.0,9.8,0.0,0.0,0.0,WALK
292.0,3,1,4.22,0.0,9.8,0.0,0.0,0.0,WALK
292.0,4,1,4.32,0.0,9.8,0.0,0.0,0.0,WALK
293.0,1,1,4.03,0.0,9.8,0.0,0.0,0.0,WALK
293.0,2,1,4.130000000000001,0.0,9.8,0.0,0.0,0.0,WALK
293.0,3,1,4.23,0.0,9.8,0.0,0.0,0.0,WALK
293.0,4,1,4.33,0.0,9.8,0.0,0.0,0.0,WALK
294.0,1,1,4.04,0.0,9.8,0.0,0.0,0.0,WALK
294.0,2,1,4.140000000000001,0.0,9.8,0.0,0.0,0.0,WALK
294.0,3,1,4.24,0.0,9.8,0.0,0.0,0.0,WALK
294.0,4,1,4.34,0.0,9.8,0.0,0.0,0.0,WALK
295.0,1,1,4.050000000000001,0.0,9.8,0.0,0.0,0.0,WALK
295.0,2,1,4.15,0.0,9.8,0.0,0.0,0.0,WALK
295.0,3,1,4.25,0.0,9.8,0.0,0.0,0.0,WALK
295.0,4,1,4.35,0.0,9.8,0.0,0.0,0.0,WALK
296.0,1,1,4.0600000000000005,0.0,9.8,0.0,0.0,0.0,WALK
296.0,2,1,4.16,0.0,9.8,0.0,0.0,0.0,WALK
296.0,3,1,4.26,0.0,9.8,0.0,0.0,0.0,WALK
296.0,4,1,4.359999999999999,0.0,9.8,0.0,0.0,0.0,WALK
297.0,1,1,4.07,0.0,9.8,0.0,0.0,0.0,WALK
297.0,2,1,4.17,0.0,9.8,0.0,0.0,0.0,WALK
297.0,3,1,4.2700000000000005,0.0,9.8,0.0,0.0,0.0,WALK
297.0,4,1,4.37,0.0,9.8,0.0,0.0,0.0,WALK
298.0,1,1,4.08,0.0,9.8,0.0,0.0,0.0,WALK
298.0,2,1,4.18,0.0,9.8,0.0,0.0,0.0,WALK
298.0,3,1,4.28,0.0,9.8,0.0,0.0,0.0,WALK
298.0,4,1,4.38,0.0,9.8,0.0,0.0,0.0,WALK
299.0,1,1,4.09,0.0,9.8,0.0,0.0,0.0,WALK
299.0,2,1,4.19,0.0,9.8,0.0,0.0,0.0,WALK
299.0,3,1,4.29,0.0,9.8,0.0,0.0,0.0,WALK
299.0,4,1,4.390000000000001,0.0,9.8,0.0,0.0,0.0,WALK
0.0,1,2,2.1,0.0,9.8,0.0,0.0,0.0,SIT
0.0,2,2,2.2,0.0,9.8,0.0,0.0,0.0,SIT
0.0,3,2,2.3,0.0,9.8,0.0,0.0,0.0,SIT
0.0,4,2,2.4,0.0,9.8,0.0,0.0,0.0,SIT
1.0,1,2,2.11,0.0,9.8,0.0,0.0,0.0,SIT
1.0,2,2,2.21,0.0,9.8,0.0,0.0,0.0,SIT
1.0,3,2,2.31,0.0,9.8,0.0,0.0,0.0,SIT
1.0,4,2,2.41,0.0,9.8,0.0,0.0,0.0,SIT
2.0,1,2,2.12,0.0,9.8,0.0,0.0,0.0,SIT
2.0,2,2,2.22,0.0,9.8,0.0,0.0,0.0,SIT
2.0,3,2,2.3200000000000003,0.0,9.8,0.0,0.0,0.0,SIT
2.0,4,2,2.42,0.0,9.8,0.0,0.0,0.0,SIT
3.0,1,2,2.13,0.0,9.8,0.0,0.0,0.0,SIT
3.0,2,2,2.23,0.0,9.8,0.0,0.0,0.0,SIT
3.0,3,2,2.33,0.0,9.8,0.0,0.0,0.0,SIT
3.0,4,2,2.43,0.0,9.8,0.0,0.0,0.0,SIT
4.0,1,2,2.14,0.0,9.8,0.0,0.0,0.0,SIT
4.0,2,2,2.24,0.0,9.8,0.0,0.0,0.0,SIT
4.0,3,2,2.34,0.0,9.8,0.0,0.0,0.0,SIT
4.0,4,2,2.44,0.0,9.8,0.0,0.0,0.0,SIT
5.0,1,2,2.15,0.0,9.8,0.0,0.0,0.0,SIT
5.0,2,2,2.25,0.0,9.8,0.0,0.0,0.0,SIT
5.0,3,2,2.35,0.0,9.8,0.0,0.0,0.0,SIT
5.0,4,2,2.45,0.0,9.8,0.0,0.0,0.0,SIT
6.0,1,2,2.16,0.0,9.8,0.0,0.0,0.0,SIT
6.0,2,2,2.26,0.0,9.8,0.0,0.0,0.0,SIT
6.0,3,2,2.36,0.0,9.8,0.0,0.0,0.0,SIT
6.0,4,2,2.46,0.0,9.8,0.0,0.0,0.0,SIT
7.0,1,2,2.17,0.0,9.8,0.0,0.0,0.0,SIT
7.0,2,2,2.27,0.0,9.8,0.0,0.0,0.0,SIT
7.0,3,2,2.37,0.0,9.8,0.0,0.0,0.0,SIT
7.0,4,2,2.47,0.0,9.8,0.0,0.0,0.0,SIT
8.0,1,2,2.18,0.0,9.8,0.0,0.0,0.0,SIT
8.0,2,2,2.2800000000000002,0.0,9.8,0.0,0.0,0.0,SIT
8.0,3,2,2.38,0.0,9.8,0.0,0.0,0.0,SIT
8.0,4,2,2.48,0.0,9.8,0.0,0.0,0.0,SIT
9.0,1,2,2.19,0.0,9.8,0.0,0.0,0.0,SIT
9.0,2,2,2.29,0.0,9.8,0.0,0.0,0.0,SIT
9.0,3,2,2.39,0.0,9.8,0.0,0.0,0.0,SIT
9.0,4,2,2.49,0.0,9.8,0.0,0.0,0.0,SIT
10.0,1,2,2.2,0.0,9.8,0.0,0.0,0.0,SIT
10.0,2,2,2.3,0.0,9.8,0.0,0.0,0.0,SIT
10.0,3,2,2.4,0.0,9.8,0.0,0.0,0.0,SIT
10.0,4,2,2.5,0.0,9.8,0.0,0.0,0.0,SIT
11.0,1,2,2.21,0.0,9.8,0.0,0.0,0.0,SIT
11.0,2,2,2.31,0.0,9.8,0.0,0.0,0.0,SIT
11.0,3,2,2.41,0.0,9.8,0.0,0.0,0.0,SIT
11.0,4,2,2.51,0.0,9.8,0.0,0.0,0.0,SIT
12.0,1,2,2.22,0.0,9.8,0.0,0.0,0.0,SIT
12.0,2,2,2.32,0.0,9.8,0.0,0.0,0.0,SIT
12.0,3,2,2.42,0.0,9.8,0.0,0.0,0.0,SIT
12.0,4,2,2.52,0.0,9.8,0.0,0.0,0.0,SIT
13.0,1,2,2.23,0.0,9.8,0.0,0.0,0.0,SIT
13.0,2,2,2.33,0.0,9.8,0.0,0.0,0.0,SIT
13.0,3,2,2.43,0.0,9.8,0.0,0.0,0.0,SIT
13.0,4,2,2.5300000000000002,0.0,9.8,0.0,0.0,0.0,SIT
14.0,1,2,2.24,0.0,9.8,0.0,0.0,0.0,SIT
14.0,2,2,2.34,0.0,9.8,0.0,0.0,0.0,SIT
14.0,3,2,2.44,0.0,9.8,0.0,0.0,0.0,SIT
14.0,4,2,2.54,0.0,9.8,0.0,0.0,0.0,SIT
15.0,1,2,2.25,0.0,9.8,0.0,0.0,0.0,SIT
15.0,2,2,2.35,0.0,9.8,0.0,0.0,0.0,SIT
15.0,3,2,2.45,0.0,9.8,0.0,0.0,0.0,SIT
15.0,4,2,2.55,0.0,9.8,0.0,0.0,0.0,SIT
16.0,1,2,2.26,0.0,9.8,0.0,0.0,0.0,SIT
16.0,2,2,2.36,0.0,9.8,0.0,0.0,0.0,SIT
16.0,3,2,2.46,0.0,9.8,0.0,0.0,0.0,SIT
16.0,4,2,2.56,0.0,9.8,0.0,0.0,0.0,SIT
17.0,1,2,2.27,0.0,9.8,0.0,0.0,0.0,SIT
17.0,2,2,2.37,0.0,9.8,0.0,0.0,0.0,SIT
17.0,3,2,2.47,0.0,9.8,0.0,0.0,0.0,SIT
17.0,4,2,2.5700000000000003,0.0,9.8,0.0,0.0,0.0,SIT
18.0,1,2,2.2800000000000002,0.0,9.8,0.0,0.0,0.0,SIT
18.0,2,2,2.38,0.0,9.8,0.0,0.0,0.0,SIT
18.0,3,2,2.48,0.0,9.8,0.0,0.0,0.0,SIT
18.0,4,2,2.58,0.0,9.8,0.0,0.0,0.0,SIT
19.0,1,2,2.29,0.0,9.8,0.0,0.0,0.0,SIT
19.0,2,2,2.39,0.0,9.8,0.0,0.0,0.0,SIT
19.0,3,2,2.49,0.0,9.8,0.0,0.0,0.0,SIT
19.0,4,2,2.59,0.0,9.8,0.0,0.0,0.0,SIT
20.0,1,2,2.3,0.0,9.8,0.0,0.0,0.0,SIT
20.0,2,2,2.4,0.0,9.8,0.0,0.0,0.0,SIT
20.0,3,2,2.5,0.0,9.8,0.0,0.0,0.0,SIT
20.0,4,2,2.6,0.0,9.8,0.0,0.0,0.0,SIT
21.0,1,2,2.31,0.0,9.8,0.0,0.0,0.0,SIT
21.0,2,2,2.41,0.0,9.8,0.0,0.0,0.0,SIT
21.0,3,2,2.51,0.0,9.8,0.0,0.0,0.0,SIT
21.0,4,2,2.61,0.0,9.8,0.0,0.0,0.0,SIT
22.0,1,2,2.32,0.0,9.8,0.0,0.0,0.0,SIT
22.0,2,2,2.42,0.0,9.8,0.0,0.0,0.0,SIT
22.0,3,2,2.52,0.0,9.8,0.0,0.0,0.0,SIT
22.0,4,2,2.62,0.0,9.8,0.0,0.0,0.0,SIT
23.0,1,2,2.33,0.0,9.8,0.0,0.0,0.0,SIT
23.0,2,2,2.43,0.0,9.8,0.0,0.0,0.0,SIT
23.0,3,2,2.5300000000000002,0.0,9.8,0.0,0.0,0.0,SIT
23.0,4,2,2.63,0.0,9.8,0.0,0.0,0.0,SIT
24.0,1,2,2.34,0.0,9.8,0.0,0.0,0.0,SIT
24.0,2,2,2.44,0.0,9.8,0.0,0.0,0.0,SIT
24.0,3,2,2.54,0.0,9.8,0.0,0.0,0.0,SIT
24.0,4,2,2.64,0.0,9.8,0.0,0.0,0.0,SIT
25.0,1,2,2.35,0.0,9.8,0.0,0.0,0.0,SIT
25.0,2,2,2.45,0.0,9.8,0.0,0.0,0.0,SIT
25.0,3,2,2.55,0.0,9.8,0.0,0.0,0.0,SIT
25.0,4,2,2.65,0.0,9.8,0.0,0.0,0.0,SIT
26.0,1,2,2.36,0.0,9.8,0.0,0.0,0.0,SIT
26.0,2,2,2.46,0.0,9.8,0.0,0.0,0.0,SIT
26.0,3,2,2.56,0.0,9.8,0.0,0.0,0.0,SIT
26.0,4,2,2.66,0.0,9.8,0.0,0.0,0.0,SIT
27.0,1,2,2.37,0.0,9.8,0.0,0.0,0.0,SIT
27.0,2,2,2.47,0.0,9.8,0.0,0.0,0.0,SIT
27.0,3,2,2.5700000000000003,0.0,9.8,0.0,0.0,0.0,SIT
27.0,4,2,2.67,0.0,9.8,0.0,0.0,0.0,SIT
28.0,1,2,2.38,0.0,9.8,0.0,0.0,0.0,SIT
28.0,2,2,2.48,0.0,9.8,0.0,0.0,0.0,SIT
28.0,3,2,2.58,0.0,9.8,0.0,0.0,0.0,SIT
28.0,4,2,2.68,0.0,9.8,0.0,0.0,0.0,SIT
29.0,1,2,2.39,0.0,9.8,0.0,0.0,0.0,SIT
29.0,2,2,2.49,0.0,9.8,0.0,0.0,0.0,SIT
29.0,3,2,2.59,0.0,9.8,0.0,0.0,0.0,SIT
29.0,4,2,2.69,0.0,9.8,0.0,0.0,0.0,SIT
30.0,1,2,2.4,0.0,9.8,0.0,0.0,0.0,SIT
30.0,2,2,2.5,0.0,9.8,0.0,0.0,0.0,SIT
30.0,3,2,2.6,0.0,9.8,0.0,0.0,0.0,SIT
30.0,4,2,2.7,0.0,9.8,0.0,0.0,0.0,SIT
31.0,1,2,2.41,0.0,9.8,0.0,0.0,0.0,SIT
31.0,2,2,2.51,0.0,9.8,0.0,0.0,0.0,SIT
31.0,3,2,2.6100000000000003,0.0,9.8,0.0,0.0,0.0,SIT
31.0,4,2,2.71,0.0,9.8,0.0,0.0,0.0,SIT
32.0,1,2,2.42,0.0,9.8,0.0,0.0,0.0,SIT
32.0,2,2,2.52,0.0,9.8,0.0,0.0,0.0,SIT
32.0,3,2,2.62,0.0,9.8,0.0,0.0,0.0,SIT
32.0,4,2,2.7199999999999998,0.0,9.8,0.0,0.0,0.0,SIT
33.0,1,2,2.43,0.0,9.8,0.0,0.0,0.0,SIT
33.0,2,2,2.5300000000000002,0.0,9.8,0.0,0.0,0.0,SIT
33.0,3,2,2.63,0.0,9.8,0.0,0.0,0.0,SIT
33.0,4,2,2.73,0.0,9.8,0.0,0.0,0.0,SIT
34.0,1,2,2.44,0.0,9.8,0.0,0.0,0.0,SIT
34.0,2,2,2.54,0.0,9.8,0.0,0.0,0.0,SIT
34.0,3,2,2.64,0.0,9.8,0.0,0.0,0.0,SIT
34.0,4,2,2.74,0.0,9.8,0.0,0.0,0.0,SIT
35.0,1,2,2.45,0.0,9.8,0.0,0.0,0.0,SIT
35.0,2,2,2.55,0.0,9.8,0.0,0.0,0.0,SIT
35.0,3,2,2.6500000000000004,0.0,9.8,0.0,0.0,0.0,SIT
35.0,4,2,2.75,0.0,9.8,0.0,0.0,0.0,SIT
36.0,1,2,2.46,0.0,9.8,0.0,0.0,0.0,SIT
36.0,2,2,2.56,0.0,9.8,0.0,0.0,0.0,SIT
36.0,3,2,2.66,0.0,9.8,0.0,0.0,0.0,SIT
36.0,4,2,2.76,0.0,9.8,0.0,0.0,0.0,SIT
37.0,1,2,2.4699999999999998,0.0,9.8,0.0,0.0,0.0,SIT
37.0,2,2,2.5700000000000003,0.0,9.8,0.0,0.0,0.0,SIT
37.0,3,2,2.67,0.0,9.8,0.0,0.0,0.0,SIT
37.0,4,2,2.77,0.0,9.8,0.0,0.0,0.0,SIT
38.0,1,2,2.48,0.0,9.8,0.0,0.0,0.0,SIT
38.0,2,2,2.58,0.0,9.8,0.0,0.0,0.0,SIT
38.0,3,2,2.68,0.0,9.8,0.0,0.0,0.0,SIT
38.0,4,2,2.7800000000000002,0.0,9.8,0.0,0.0,0.0,SIT
39.0,1,2,2.49,0.0,9.8,0.0,0.0,0.0,SIT
39.0,2,2,2.59,0.0,9.8,0.0,0.0,0.0,SIT
39.0,3,2,2.69,0.0,9.8,0.0,0.0,0.0,SIT
39.0,4,2,2.79,0.0,9.8,0.0,0.0,0.0,SIT
40.0,1,2,2.5,0.0,9.8,0.0,0.0,0.0,SIT
40.0,2,2,2.6,0.0,9.8,0.0,0.0,0.0,SIT
40.0,3,2,2.7,0.0,9.8,0.0,0.0,0.0,SIT
40.0,4,2,2.8,0.0,9.8,0.0,0.0,0.0,SIT
41.0,1,2,2.51,0.0,9.8,0.0,0.0,0.0,SIT
41.0,2,2,2.6100000000000003,0.0,9.8,0.0,0.0,0.0,SIT
41.0,3,2,2.71,0.0,9.8,0.0,0.0,0.0,SIT
41.0,4,2,2.81,0.0,9.8,0.0,0.0,0.0,SIT
42.0,1,2,2.52,0.0,9.8,0.0,0.0,0.0,SIT
42.0,2,2,2.62,0.0,9.8,0.0,0.0,0.0,SIT
42.0,3,2,2.7199999999999998,0.0,9.8,0.0,0.0,0.0,SIT
42.0,4,2,2.8200000000000003,0.0,9.8,0.0,0.0,0.0,SIT
43.0,1,2,2.5300000000000002,0.0,9.8,0.0,0.0,0.0,SIT
43.0,2,2,2.63,0.0,9.8,0.0,0.0,0.0,SIT
43.0,3,2,2.73,0.0,9.8,0.0,0.0,0.0,SIT
43.0,4,2,2.83,0.0,9.8,0.0,0.0,0.0,SIT
44.0,1,2,2.54,0.0,9.8,0.0,0.0,0.0,SIT
44.0,2,2,2.64,0.0,9.8,0.0,0.0,0.0,SIT
44.0,3,2,2.74,0.0,9.8,0.0,0.0,0.0,SIT
44.0,4,2,2.84,0.0,9.8,0.0,0.0,0.0,SIT
45.0,1,2,2.55,0.0,9.8,0.0,0.0,0.0,SIT
45.0,2,2,2.65,0.0,9.8,0.0,0.0,0.0,SIT
45.0,3,2,2.75,0.0,9.8,0.0,0.0,0.0,SIT
45.0,4,2,2.85,0.0,9.8,0.0,0.0,0.0,SIT
46.0,1,2,2.56,0.0,9.8,0.0,0.0,0.0,SIT
46.0,2,2,2.66,0.0,9.8,0.0,0.0,0.0,SIT
46.0,3,2,2.76,0.0,9.8,0.0,0.0,0.0,SIT
46.0,4,2,2.8600000000000003,0.0,9.8,0.0,0.0,0.0,SIT
47.0,1,2,2.5700000000000003,0.0,9.8,0.0,0.0,0.0,SIT
47.0,2,2,2.67,0.0,9.8,0.0,0.0,0.0,SIT
47.0,3,2,2.77,0.0,9.8,0.0,0.0,0.0,SIT
47.0,4,2,2.87,0.0,9.8,0.0,0.0,0.0,SIT
48.0,1,2,2.58,0.0,9.8,0.0,0.0,0.0,SIT
48.0,2,2,2.6799999999999997,0.0,9.8,0.0,0.0,0.0,SIT
48.0,3,2,2.7800000000000002,0.0,9.8,0.0,0.0,0.0,SIT
48.0,4,2,2.88,0.0,9.8,0.0,0.0,0.0,SIT
49.0,1,2,2.59,0.0,9.8,0.0,0.0,0.0,SIT
49.0,2,2,2.69,0.0,9.8,0.0,0.0,0.0,SIT
49.0,3,2,2.79,0.0,9.8,0.0,0.0,0.0,SIT
49.0,4,2,2.89,0.0,9.8,0.0,0.0,0.0,SIT
50.0,1,2,2.6,0.0,9.8,0.0,0.0,0.0,SIT
50.0,2,2,2.7,0.0,9.8,0.0,0.0,0.0,SIT
50.0,3,2,2.8,0.0,9.8,0.0,0.0,0.0,SIT
50.0,4,2,2.9,0.0,9.8,0.0,0.0,0.0,SIT
51.0,1,2,2.61,0.0,9.8,0.0,0.0,0.0,SIT
51.0,2,2,2.71,0.0,9.8,0.0,0.0,0.0,SIT
51.0,3,2,2.81,0.0,9.8,0.0,0.0,0.0,SIT
51.0,4,2,2.91,0.0,9.8,0.0,0.0,0.0,SIT
52.0,1,2,2.62,0.0,9.8,0.0,0.0,0.0,SIT
52.0,2,2,2.7199999999999998,0.0,9.8,0.0,0.0,0.0,SIT
52.0,3,2,2.8200000000000003,0.0,9.8,0.0,0.0,0.0,SIT
52.0,4,2,2.92,0.0,9.8,0.0,0.0,0.0,SIT
53.0,1,2,2.63,0.0,9.8,0.0,0.0,0.0,SIT
53.0,2,2,2.73,0.0,9.8,0.0,0.0,0.0,SIT
53.0,3,2,2.83,0.0,9.8,0.0,0.0,0.0,SIT
53.0,4,2,2.93,0.0,9.8,0.0,0.0,0.0,SIT
54.0,1,2,2.64,0.0,9.8,0.0,0.0,0.0,SIT
54.0,2,2,2.74,0.0,9.8,0.0,0.0,0.0,SIT
54.0,3,2,2.84,0.0,9.8,0.0,0.0,0.0,SIT
54.0,4,2,2.94,0.0,9.8,0.0,0.0,0.0,SIT
55.0,1,2,2.65,0.0,9.8,0.0,0.0,0.0,SIT
55.0,2,2,2.75,0.0,9.8,0.0,0.0,0.0,SIT
55.0,3,2,2.85,0.0,9.8,0.0,0.0,0.0,SIT
55.0,4,2,2.95,0.0,9.8,0.0,0.0,0.0,SIT
56.0,1,2,2.66,0.0,9.8,0.0,0.0,0.0,SIT
56.0,2,2,2.76,0.0,9.8,0.0,0.0,0.0,SIT
56.0,3,2,2.8600000000000003,0.0,9.8,0.0,0.0,0.0,SIT
56.0,4,2,2.96,0.0,9.8,0.0,0.0,0.0,SIT
57.0,1,2,2.67,0.0,9.8,0.0,0.0,0.0,SIT
57.0,2,2,2.77,0.0,9.8,0.0,0.0,0.0,SIT
57.0,3,2,2.87,0.0,9.8,0.0,0.0,0.0,SIT
57.0,4,2,2.97,0.0,9.8,0.0,0.0,0.0,SIT
58.0,1,2,2.6799999999999997,0.0,9.8,0.0,0.0,0.0,SIT
58.0,2,2,2.7800000000000002,0.0,9.8,0.0,0.0,0.0,SIT
58.0,3,2,2.88,0.0,9.8,0.0,0.0,0.0,SIT
58.0,4,2,2.98,0.0,9.8,0.0,0.0,0.0,SIT
59.0,1,2,2.69,0.0,9.8,0.0,0.0,0.0,SIT
59.0,2,2,2.79,0.0,9.8,0.0,0.0,0.0,SIT
59.0,3,2,2.89,0.0,9.8,0.0,0.0,0.0,SIT
59.0,4,2,2.99,0.0,9.8,0.0,0.0,0.0,SIT
60.0,1,2,2.7,0.0,9.8,0.0,0.0,0.0,SIT
60.0,2,2,2.8,0.0,9.8,0.0,0.0,0.0,SIT
60.0,3,2,2.9,0.0,9.8,0.0,0.0,0.0,SIT
60.0,4,2,3.0,0.0,9.8,0.0,0.0,0.0,SIT
61.0,1,2,2.71,0.0,9.8,0.0,0.0,0.0,SIT
61.0,2,2,2.81,0.0,9.8,0.0,0.0,0.0,SIT
61.0,3,2,2.91,0.0,9.8,0.0,0.0,0.0,SIT
61.0,4,2,3.01,0.0,9.8,0.0,0.0,0.0,SIT
62.0,1,2,2.7199999999999998,0.0,9.8,0.0,0.0,0.0,SIT
62.0,2,2,2.8200000000000003,0.0,9.8,0.0,0.0,0.0,SIT
62.0,3,2,2.92,0.0,9.8,0.0,0.0,0.0,SIT
62.0,4,2,3.02,0.0,9.8,0.0,0.0,0.0,SIT
63.0,1,2,2.73,0.0,9.8,0.0,0.0,0.0,SIT
63.0,2,2,2.83,0.0,9.8,0.0,0.0,0.0,SIT
63.0,3,2,2.93,0.0,9.8,0.0,0.0,0.0,SIT
63.0,4,2,3.0300000000000002,0.0,9.8,0.0,0.0,0.0,SIT
64.0,1,2,2.74,0.0,9.8,0.0,0.0,0.0,SIT
64.0,2,2,2.84,0.0,9.8,0.0,0.0,0.0,SIT
64.0,3,2,2.94,0.0,9.8,0.0,0.0,0.0,SIT
64.0,4,2,3.04,0.0,9.8,0.0,0.0,0.0,SIT
65.0,1,2,2.75,0.0,9.8,0.0,0.0,0.0,SIT
65.0,2,2,2.85,0.0,9.8,0.0,0.0,0.0,SIT
65.0,3,2,2.95,0.0,9.8,0.0,0.0,0.0,SIT
65.0,4,2,3.05,0.0,9.8,0.0,0.0,0.0,SIT
66.0,1,2,2.76,0.0,9.8,0.0,0.0,0.0,SIT
66.0,2,2,2.8600000000000003,0.0,9.8,0.0,0.0,0.0,SIT
66.0,3,2,2.96,0.0,9.8,0.0,0.0,0.0,SIT
66.0,4,2,3.06,0.0,9.8,0.0,0.0,0.0,SIT
67.0,1,2,2.77,0.0,9.8,0.0,0.0,0.0,SIT
67.0,2,2,2.87,0.0,9.8,0.0,0.0,0.0,SIT
67.0,3,2,2.97,0.0,9.8,0.0,0.0,0.0,SIT
67.0,4,2,3.0700000000000003,0.0,9.8,0.0,0.0,0.0,SIT
68.0,1,2,2.7800000000000002,0.0,9.8,0.0,0.0,0.0,SIT
68.0,2,2,2.88,0.0,9.8,0.0,0.0,0.0,SIT
68.0,3,2,2.98,0.0,9.8,0.0,0.0,0.0,SIT
68.0,4,2,3.08,0.0,9.8,0.0,0.0,0.0,SIT
69.0,1,2,2.79,0.0,9.8,0.0,0.0,0.0,SIT
69.0,2,2,2.89,0.0,9.8,0.0,0.0,0.0,SIT
69.0,3,2,2.99,0.0,9.8,0.0,0.0,0.0,SIT
69.0,4,2,3.09,0.0,9.8,0.0,0.0,0.0,SIT
70.0,1,2,2.8,0.0,9.8,0.0,0.0,0.0,SIT
70.0,2,2,2.9000000000000004,0.0,9.8,0.0,0.0,0.0,SIT
70.0,3,2,3.0,0.0,9.8,0.0,0.0,0.0,SIT
70.0,4,2,3.1,0.0,9.8,0.0,0.0,0.0,SIT
71.0,1,2,2.81,0.0,9.8,0.0,0.0,0.0,SIT
71.0,2,2,2.91,0.0,9.8,0.0,0.0,0.0,SIT
71.0,3,2,3.01,0.0,9.8,0.0,0.0,0.0,SIT
71.0,4,2,3.11,0.0,9.8,0.0,0.0,0.0,SIT
72.0,1,2,2.82,0.0,9.8,0.0,0.0,0.0,SIT
72.0,2,2,2.92,0.0,9.8,0.0,0.0,0.0,SIT
72.0,3,2,3.02,0.0,9.8,0.0,0.0,0.0,SIT
72.0,4,2,3.12,0.0,9.8,0.0,0.0,0.0,SIT
73.0,1,2,2.83,0.0,9.8,0.0,0.0,0.0,SIT
73.0,2,2,2.9299999999999997,0.0,9.8,0.0,0.0,0.0,SIT
73.0,3,2,3.0300000000000002,0.0,9.8,0.0,0.0,0.0,SIT
73.0,4,2,3.13,0.0,9.8,0.0,0.0,0.0,SIT
74.0,1,2,2.84,0.0,9.8,0.0,0.0,0.0,SIT
74.0,2,2,2.94,0.0,9.8,0.0,0.0,0.0,SIT
74.0,3,2,3.04,0.0,9.8,0.0,0.0,0.0,SIT
74.0,4,2,3.14,0.0,9.8,0.0,0.0,0.0,SIT
75.0,1,2,2.85,0.0,9.8,0.0,0.0,0.0,SIT
75.0,2,2,2.95,0.0,9.8,0.0,0.0,0.0,SIT
75.0,3,2,3.05,0.0,9.8,0.0,0.0,0.0,SIT
75.0,4,2,3.15,0.0,9.8,0.0,0.0,0.0,SIT
